name,band,ra,dec,herf_70,herf_100,herf_160,herf_250,herf_350,herf_500,wisevega_1,wisevega_2,wisevega_3,wisevega_4,2mvega_j,2mvega_h,2mvega_k,redshift1,redshift2
HPPSC070A_J130526.5+533621,blue,196.360603,53.605914,11.504,22.022,46.834,,,,15.517,15.303,11.847,8.996,,,,,
HPPSC070A_J162734.5-252339,blue,246.893886,-25.394279,1093.128,,1316.999,,,,12.499,12.069,8.17,5.206,15.427,14.259,13.491,,
HPPSC070A_J123335.9+091102,blue,188.399906,9.183759,39.205,,69.032,,,,15.212,14.933,11.409,8.76,,,,,
HPPSC070A_J012659.9+643041,blue,21.749881,64.511433,140.5,,424.926,232.4,,,13.226,12.976,9.096,7.25,16.362,15.21,14.67,,
HPPSC070A_J125307.0-635032,blue,193.279149,-63.842085,331239.574,,217376.297,,,,7.569,6.29,0.081,-2.897,13.059,11.629,10.218,,
HPPSC070A_J122646.0+035731,blue,186.691711,3.958519,31.12,,69.803,,,,15.609,14.953,10.653,7.943,,,,,
HPPSC070A_J094735.8+131318,blue,146.899426,13.22157,29.603,79.589,108.206,50.6,18.5,,,,,,16.52,15.707,15.24,,
HPPSC070A_J062352.1+142845,blue,95.967315,14.479164,112.422,175.171,,,,,12.592,11.464,9.038,5.832,16.1,15.114,13.975,,
HPPSC070A_J073445.9-214539,blue,113.691416,-21.76077,1028.43,,2844.517,,,,,,,,16.399,14.951,14.01,,
HPPSC070A_J065747.8-555510,blue,104.449467,-55.919533,12.509,,30.498,,,,15.135,14.856,12.142,9.506,,,,,
HPPSC070A_J013413.4+303341,blue,23.556041,30.561472,1769.011,,,,,,12.414,11.928,6.859,4.097,,,,,
HPPSC070A_J060030.7+242804,blue,90.128045,24.467696,76.899,,,171.8,,,13.189,13.045,9.892,8.055,15.108,14.99,13.677,,
HPPSC070A_J221620.8-234438,blue,334.086976,-23.74388,19.245,48.283,,,,,14.836,14.728,12.223,8.888,16.008,15.339,15.161,,
HPPSC070A_J095751.0+691336,blue,149.462671,69.226773,126.296,,168.13,100.4,,,14.55,13.659,9.935,7.391,16.865,15.887,15.208,,
HPPSC070A_J005440.2+155618,blue,13.667503,15.938403,9.583,,,,,,16.666,16.572,12.252,8.917,,,,,
HPPSC070A_J163915.5-213505,blue,249.814876,-21.584701,280.494,,458.561,196.2,79.4,,13.331,12.934,8.943,6.676,16.291,15.369,14.208,,
HPPSC070A_J130024.2+275454,blue,195.100909,27.914877,9.515,,,,,,,,,,,,,,
HPPSC070A_J075024.4-310634,blue,117.601866,-31.109411,2190.147,,3368.798,1403.8,615.3,,11.26,10.904,6.82,4.793,15.37,14.113,13.261,,
HPPSC070A_J175348.4+514109,blue,268.451814,51.685752,169.019,253.454,327.179,167.3,,,13.498,13.124,9.266,7.129,15.848,15.129,14.806,,
HPPSC070A_J123556.1+275113,blue,188.984065,27.853702,28.335,77.728,96.784,,,,15.108,14.644,10.75,8.54,17.03,16.326,15.612,,
HPPSC070A_J055032.1+281803,blue,87.634102,28.300908,105.751,,121.03,,,,12.915,12.739,10.6,8.494,15.508,14.269,13.65,,
HPPSC070A_J050007.8+415911,blue,75.032626,41.986459,138.204,,149.6,94.8,,,13.355,13.163,11.585,7.876,15.426,14.594,14.049,,
HPPSC070A_J124154.6+411600,blue,190.47757,41.266592,78.979,,,,,,,,,,,,,,
HPPSC070A_J141621.7-012630,blue,214.090777,-1.441644,28.87,,,,,,16.482,16.134,12.362,8.815,,,,,
HPPSC070A_J061849.2+122532,blue,94.705348,12.425575,145.518,,394.081,173.4,,,13.454,13.124,9.163,7.453,15.987,15.16,14.424,,
HPPSC070A_J090116.5+181449,blue,135.318854,18.246814,48.847,62.747,135.61,92.5,73.8,61.7,14.943,14.234,10.905,8.46,16.956,15.757,15.31,,
HPPSC070A_J095349.2+692058,blue,148.454989,69.349537,35.615,,93.408,25.4,,,15.028,14.523,11.51,8.877,17.32,16.124,15.388,,
HPPSC070A_J001818.7-632655,blue,4.578137,-63.448685,27.39,,,,,,15.023,14.818,10.739,8.649,16.548,15.688,15.581,,
HPPSC070A_J090003.1+223351,blue,135.013245,22.564259,5.708,8.454,28.561,,,,15.868,15.548,12.04,8.229,,,,,
HPPSC070A_J043244.3+483149,blue,68.184876,48.530333,836.901,,,2328.5,,,12.381,10.961,7.98,4.294,16.69,14.81,13.542,,
HPPSC070A_J054954.1-005047,blue,87.475584,-0.84639,217.348,,267.136,,,,13.013,12.135,8.62,5.947,15.981,15.046,14.178,,
HPPSC070A_J050147.9+440415,blue,75.449597,44.07083,424.326,,776.608,333.7,,,12.283,12.099,8.134,6.104,15.065,14.127,13.626,,
HPPSC070A_J044009.0+251237,blue,70.037852,25.210166,186.89,253.624,248.956,,,,13.793,13.619,10.039,7.684,16.326,15.491,14.948,,
HPPSC070A_J060059.1+224636,blue,90.246451,22.776597,279.119,,586.978,256.6,,,13.267,12.896,9.054,6.704,16.187,15.185,14.448,,
HPPSC070A_J053932.6+303138,blue,84.886133,30.527306,447.257,,484.955,223.3,,,12.872,12.618,8.571,5.507,15.591,14.489,13.887,,
HPPSC070A_J070116.8-071134,blue,105.320347,-7.192655,3944.503,,4152.501,1720.6,644.2,,11.114,10.771,6.848,3.928,13.386,12.884,12.147,,
HPPSC070A_J221250.7-620110,blue,333.211518,-62.019543,8.221,,,,,,16.346,15.552,12.144,8.032,,,,,
HPPSC070A_J130003.0+275004,blue,195.012595,27.834421,16.616,,,,,,17.404,17.14,12.562,8.667,,,,,
HPPSC070A_J120750.9+651141,blue,181.962145,65.194782,26.526,40.832,52.955,,,,14.857,15.074,11.686,8.78,,,,,
HPPSC070A_J013329.7+301832,blue,23.373783,30.308954,109.94,,,,,,15.75,14.849,10.021,6.372,,,,,
HPPSC070A_J125759.4+275318,blue,194.497481,27.888372,56.11,88.557,81.585,,,,15.433,14.892,10.739,8.374,,,,,
HPPSC070A_J065037.3-052100,blue,102.65576,-5.350007,21209.548,,26266.374,13417.4,6749.9,3095.1,,,,,15.244,13.876,11.944,,
HPPSC070A_J100935.7+465228,blue,152.398743,46.874535,29.451,,172.183,,,,15.401,15.186,11.746,8.508,,,,,
HPPSC070A_J231429.6-681743,blue,348.623405,-68.295186,72.423,,166.725,,,,13.834,13.091,9.914,7.846,16.13,15.222,14.59,,
HPPSC070A_J053253.0-004809,blue,83.221127,-0.802403,173.393,,374.88,,,,13.28,12.821,8.778,6.592,16.071,15.271,14.476,,
HPPSC070A_J023809.6+622259,blue,39.540297,62.382947,878.279,,821.803,,,,10.888,10.788,7.818,5.54,13.066,12.001,11.462,,
HPPSC070A_J140441.8+541335,blue,211.1742,54.226291,22.687,34.401,43.364,30.2,,,16.062,15.659,11.821,8.672,,,,,
HPPSC070A_J122809.8+435733,blue,187.041146,43.959038,27.006,47.585,90.168,,,,15.56,15.225,11.723,8.253,,,,,
HPPSC070A_J131332.1-773439,blue,198.383998,-77.577589,355.026,,446.417,207.3,60.9,,13.152,12.823,8.543,6.012,15.251,14.338,13.857,,
HPPSC070A_J140507.3+542759,blue,211.280498,54.466431,24.809,29.837,33.385,,,,16.103,15.488,11.632,8.941,,,,,
HPPSC070A_J201948.7+404637,blue,304.953077,40.777031,327.762,,817.311,,,,10.739,10.582,9.47,8.596,14.932,12.946,12.061,,
HPPSC070A_J084631.9+023151,blue,131.633176,2.530714,15.849,18.183,35.36,,,,16.122,15.833,11.899,8.534,,,,,
HPPSC070A_J035232.4+561756,blue,58.135358,56.298762,118.32,,,,,,,,,,16.291,15.126,14.488,,
HPPSC070A_J121315.5+145805,blue,183.314777,14.967968,22.173,,,,,,16.003,15.576,11.51,8.759,,,,,
HPPSC070A_J051712.0+392150,blue,79.300173,39.363771,20359.806,,40103.993,,,,9.771,9.057,4.037,0.71,14.3,13.67,12.922,,
HPPSC070A_J155912.8+204536,blue,239.803703,20.760028,307.956,,,,,,12.427,12.288,8.409,6.114,15.277,14.573,14.064,,
HPPSC070A_J053053.8+361609,blue,82.724345,36.269035,285.51,,957.12,528.2,,,11.638,11.526,8.336,6.544,14.434,13.32,12.708,,
HPPSC070A_J130042.8+275816,blue,195.178503,27.971156,128.408,210.857,206.572,111.4,,,11.337,11.424,10.04,7.986,12.925,12.455,12.22,,
HPPSC070A_J082612.3-411029,blue,126.551496,-41.17472,4029.214,,6506.707,,,,12.361,10.964,8.964,3.813,16.273,14.298,12.932,,
HPPSC070A_J123438.8+070928,blue,188.66165,7.157696,593.174,849.074,1317.414,,,,,,,,14.478,15.687,13.654,,
HPPSC070A_J130244.9+051742,blue,195.687082,5.294995,10.177,,,,,,,,,,,,,,
HPPSC070A_J114521.7+011500,blue,176.340673,1.250054,24.654,49.412,67.026,,,,15.635,15.022,11.167,8.975,,,,,
HPPSC070A_J124532.5-022814,blue,191.385566,-2.470449,170.59,,,,,,15.369,14.911,10.485,6.898,,,,,
HPPSC070A_J072448.9-204531,blue,111.203857,-20.758691,159.406,,427.993,,,,13.354,13.143,9.239,6.887,16.154,15.508,14.848,,
HPPSC070A_J221129.0-395413,blue,332.871052,-39.903656,21.69,,,,,,15.135,14.756,11.64,8.594,16.735,16.111,15.371,,
HPPSC070A_J053302.5+351725,blue,83.260735,35.290257,1808.56,,1273.869,546.3,205,,12.727,11.734,6.917,3.57,15.776,14.661,13.965,,
HPPSC070A_J091737.8+420412,blue,139.40752,42.070009,87.65,117.456,150.356,100.9,43,,15.663,15.136,10.706,8.606,,,,,
HPPSC070A_J130630.3+351600,blue,196.62663,35.266597,72.214,108.7,124.791,,,,14.506,13.951,10.264,8.623,16.573,15.62,15.336,,
HPPSC070A_J033443.3-360902,blue,53.68045,-36.150522,31.501,47.819,,87.3,,,14.125,13.869,10.797,8.69,16.125,15.81,15.195,,
HPPSC070A_J081827.2-382019,blue,124.613432,-38.338643,1002.693,,3724.438,,,,11.979,10.793,6.755,4.721,16.452,15.291,14.106,,
HPPSC070A_J121940.2-715247,blue,184.917529,-71.879796,214.257,458.491,702.777,350.2,137,,12.967,12.691,8.881,7.075,15.982,14.918,14.278,,
HPPSC070A_J152003.6+201455,blue,230.015279,20.248615,46.81,,92.976,59.2,,,15.051,14.349,10.35,8.557,,,,,
HPPSC070A_J024330.7-375441,blue,40.87797,-37.911314,26.055,,132.669,47.7,,,14.938,14.701,10.915,8.585,16.702,16.141,15.802,,
HPPSC070A_J125939.8+273436,blue,194.916151,27.576638,99.031,170.924,202.068,90.1,,,13.722,13.575,9.573,7.545,15.936,15.542,14.941,,
HPPSC070A_J140328.3+542718,blue,210.868056,54.455025,21.617,,,,,,16.543,16.36,12.292,9.439,,,,,
HPPSC070A_J233953.8-561301,blue,354.974208,-56.217073,44.038,,119.353,79.5,71.8,,17.545,17.243,10.442,6.895,,,,,
HPPSC070A_J100314.7+684604,blue,150.811448,68.767675,9.864,,,,,,16.684,17.387,12.478,8.518,,,,,
HPPSC070A_J054949.7+252335,blue,87.457246,25.39315,570.135,,717.321,400.8,174.4,,13.56,13.062,9.423,6.335,16.116,15.292,14.231,,
HPPSC070A_J091755.2-502420,blue,139.480218,-50.405474,225.932,,882.083,,,,11.744,11.617,8.53,7.187,15.528,14.054,12.494,,
HPPSC070A_J174703.0+685805,blue,266.762573,68.968163,52.857,,250.705,,,,13.745,13.616,10.102,8.557,15.752,15.309,14.763,,
HPPSC070A_J154037.3-352057,blue,235.155515,-35.349303,206.612,,257.271,136.2,,,12.924,12.802,9.211,6.375,15.014,14.184,13.728,,
HPPSC070A_J021049.5+624912,blue,32.706314,62.820091,20068.707,,21082.731,8576.7,5090.4,2889.1,,,,,14.714,13.391,12.139,,
HPPSC070A_J062410.9+134308,blue,96.045721,13.718885,307.376,,724.529,445.1,220.1,,12.491,12.277,8.925,6.724,,,,,
HPPSC070A_J214329.7+541657,blue,325.874141,54.28242,96824.392,,80435.463,,,,6.729,5.508,2.491,-1.396,13.801,11.285,9.326,,
HPPSC070A_J204410.8+774910,blue,311.045285,77.819544,180.559,,367.511,194.6,,,12.956,12.664,9.075,7.07,15.315,14.546,13.745,,
HPPSC070A_J095212.3+685147,blue,148.051409,68.863026,31.581,,,,,,,,,,,,,,
HPPSC070A_J005456.2+255307,blue,13.734393,25.885222,173.688,192.616,154.14,,,,14.42,14.085,9.823,6.436,16.181,15.675,15.56,,
HPPSC070A_J050241.0+415224,blue,75.670912,41.873447,250.195,,409.244,170.9,77.9,,13.288,12.99,9.367,6.77,15.723,14.733,14.03,,
HPPSC070A_J092519.5-520743,blue,141.331426,-52.128695,2435.943,,5901.427,,,,10.902,10.37,5.535,4.075,14.681,13.876,13.223,,
HPPSC070A_J074805.8-741607,blue,117.024304,-74.26875,38.181,,,,,,17.271,15.885,9.958,7.263,,,,,
HPPSC070A_J082617.4-404600,blue,126.572757,-40.766739,1468.351,,4430.553,,,,11.213,9.896,6.849,3.723,17.078,15.195,13.533,,
HPPSC070A_J014436.3+045437,blue,26.151493,4.910414,84.253,95.562,,,,,13.24,13.131,9.438,6.619,14.604,13.969,13.699,,
HPPSC070A_J222611.1+581133,blue,336.546644,58.192423,5121.717,,8860.144,4309.4,,,11.264,10.317,5.073,2.434,16.838,15.344,13.999,,
HPPSC070A_J092738.7+601918,blue,141.911299,60.321767,24.366,,,,,,17.736,16.379,10.244,7.266,,,,,
HPPSC070A_J042009.7-502507,blue,65.040739,-50.418726,13.971,,,,,,15.31,15.272,12.142,9.596,,,,,
HPPSC070A_J001855.2-102159,blue,4.730222,-10.366468,13.629,,,,,,,,,,,,,,
HPPSC070A_J042708.4+354413,blue,66.785298,35.736888,194.147,,265.228,,,,13.354,13.087,9.217,6.776,15.741,14.868,14.19,,
HPPSC070A_J081000.9+422817,blue,122.503748,42.471341,11.453,,37.755,,,,16.548,16.433,11.855,8.841,,,,,
HPPSC070A_J152951.1+125750,blue,232.463043,12.96394,434.536,681.137,639.068,331.3,133.3,,12.692,12.399,8.125,6.185,14.741,13.985,13.58,,
HPPSC070A_J131513.7+442427,blue,198.807422,44.407624,278.766,468.003,753.506,373.8,,,12.13,12.018,8.312,6.185,14.25,13.597,13.247,,
HPPSC070A_J042706.8+500801,blue,66.778574,50.133594,158.936,,412.064,206.8,,,13.202,13.093,9.451,7.445,16.596,15.668,14.943,,
HPPSC070A_J180912.1-030326,blue,272.300427,-3.05736,191.13,,669.074,,,,,,,,15.532,14.235,14.545,,
HPPSC070A_J143913.9+490445,blue,219.808217,49.079161,43.654,,,33.9,,,14.554,13.879,10.672,7.865,16.251,15.568,14.572,,
HPPSC070A_J164148.7-222212,blue,250.453296,-22.370079,250.316,,849.699,444.6,,,12.343,12.238,8.513,6.399,15.179,14.404,13.905,,
HPPSC070A_J032238.2-371850,blue,50.659152,-37.313823,24.92,43.878,81.567,57,33.2,,16.27,15.922,11.072,8.731,,,,,
HPPSC070A_J164059.1-210444,blue,250.246554,-21.079005,66.808,,,124.9,63.6,,13.18,13.042,10.026,8.626,15.632,14.494,13.841,,
HPPSC070A_J023652.9+610135,blue,39.220789,61.026331,218.252,,323.335,,,,13.218,12.986,10.084,7.895,15.883,14.682,14.017,,
HPPSC070A_J205706.5+773656,blue,314.277396,77.615623,2442.128,3119.272,3502.898,,,,11.768,10.761,7.414,3.45,14.76,13.556,12.711,,
HPPSC070A_J121759.9+063923,blue,184.499735,6.656433,29.255,,,110.4,,,,,,,,,,,
HPPSC070A_J093402.1+551425,blue,143.509056,55.240189,31.324,17.509,,,,,15.369,14.776,11.603,7.844,16.782,16.135,16.427,,
HPPSC070A_J050516.1+422027,blue,76.31717,42.340697,107.174,,240.827,,,,13.405,13.22,10.129,8.333,15.988,15.029,14.474,,
HPPSC070A_J085306.1+135120,blue,133.275733,13.855448,23.398,,,,,,15.718,15.605,12.177,8.323,,,,,
HPPSC070A_J084902.7+012725,blue,132.261357,1.456832,72.237,130.05,,77.9,48.6,,,,,,,,,,
HPPSC070A_J235350.1+005402,blue,358.458762,0.900518,9.082,,,,,,16.778,15.74,11.713,8.385,,,,,
HPPSC070A_J124223.2+322755,blue,190.596746,32.465381,22.178,,,,,,,,,,,,,,
HPPSC070A_J095401.2+691315,blue,148.505027,69.220703,42.17,,111.311,60.2,,,15.277,14.623,10.448,8.672,17.096,16.187,15.841,,
HPPSC070A_J164130.7+594138,blue,250.3783,59.693813,258.871,,385.278,120.4,,,,,,,15.644,14.93,14.586,,
HPPSC070A_J045603.9+452934,blue,74.016289,45.492885,315.343,,769.967,,,,12.145,12.023,8.653,6.296,14.108,13.236,12.898,,
HPPSC070A_J083522.6-431938,blue,128.844489,-43.327171,304.064,,532.693,,,,12.185,11.978,9.072,6.654,16.822,14.676,13.668,,
HPPSC070A_J222706.9-114319,blue,336.77902,-11.722019,9.643,18.101,28.793,,,,15.527,15.548,11.788,8.622,,,,,
HPPSC070A_J163403.5-193202,blue,248.514672,-19.53391,209.346,,,127.2,,,13.512,13.198,8.995,6.666,15.775,14.923,14.427,,
HPPSC070A_J132755.3+472008,blue,201.980483,47.335565,43.855,,,,,,16.23,15.678,12.151,8.474,,,,,
HPPSC070A_J164230.1-211242,blue,250.625713,-21.211773,341.454,,,107.3,,,13.734,13.23,9.769,6.363,16.086,15.165,14.557,,
HPPSC070A_J091230.6-513314,blue,138.127705,-51.553814,2969.869,,7300.501,,,,11.866,10.844,7.161,3.505,16.524,14.517,13.209,,
HPPSC070A_J102344.7+040836,blue,155.9364,4.14342,52.854,72.522,,34.5,,,15.594,14.86,11.054,8.504,,,,,
HPPSC070A_J191459.6-375627,blue,288.748638,-37.940747,84.207,,,,,,13.615,13.42,10.228,8.483,15.696,14.907,14.258,,
HPPSC070A_J054649.6-025230,blue,86.706687,-2.875062,323.516,,901.852,,,,12.514,12.33,8.438,6.602,15.596,14.769,14.236,,
HPPSC070A_J073306.2-242653,blue,113.276044,-24.447933,431.906,,667.531,,,,13.228,12.798,8.513,6.293,15.992,15.019,14.069,,
HPPSC070A_J115134.9+004911,blue,177.895603,0.819772,10.466,18.997,,,,,15.765,15.655,12.114,8.768,,,,,
HPPSC070A_J112816.1+023803,blue,172.067119,2.634088,19.422,,34.982,,,,15.263,15.185,12.139,8.607,,,,,
HPPSC070A_J083632.0-430611,blue,129.13338,-43.103097,1051.823,,2403.639,,,,11.551,11.142,7.394,4.698,15.375,13.857,13.119,,
HPPSC070A_J101648.4+095549,blue,154.201846,9.930198,13.808,,,,,,15.656,15.424,11.631,8.225,,,,,
HPPSC070A_J070151.1-043212,blue,105.462921,-4.536553,187.224,,302.074,186.7,,,13.131,12.611,9.525,6.939,15.797,15.328,13.811,,
HPPSC070A_J090313.4+003913,blue,135.805983,0.653665,16.85,,,,,,16.666,16.565,12.249,9.11,,,,,
HPPSC070A_J053254.4+343010,blue,83.226847,34.502779,260.414,,,,,,13.441,13.044,8.85,7.037,16.541,15.183,14.278,,
HPPSC070A_J120925.1+264318,blue,182.354839,26.72155,20.524,,,,,,16.283,16.365,12.306,8.988,,,,,
HPPSC070A_J204426.2+713403,blue,311.10951,71.567544,59.484,,,,,,17.464,16.077,9.591,7.262,,,,,
HPPSC070A_J053431.4-041625,blue,83.631107,-4.273663,164.336,340.663,364.708,180.4,73.1,,12.984,12.746,9.216,6.971,15.274,14.61,14.011,,
HPPSC070A_J123315.4-764200,blue,188.314421,-76.700081,479.719,,941.36,,,,12.316,12.084,8.098,6.008,14.941,14.148,13.511,,
HPPSC070A_J110946.4+270049,blue,167.443356,27.013549,128.908,174.68,,49.5,,,14.609,13.367,10.224,8.028,17.448,16.498,15.441,,
HPPSC070A_J153048.8+551924,blue,232.703704,55.323197,40.874,54.159,38.231,,,,,,,,,,,,
HPPSC070A_J054653.0+264011,blue,86.720825,26.669691,110.524,,,,,,13.858,13.694,11.206,8.51,,,,,
HPPSC070A_J125656.3+042439,blue,194.234565,4.410943,36.244,,109.15,76,,,14.768,14.219,10.752,8.508,,,,,
HPPSC070A_J152743.3+603753,blue,231.930447,60.631365,20.099,,69.981,,,,,,,,,,,,
HPPSC070A_J225729.7+622947,blue,344.373844,62.496361,215508.029,,196929.442,,,,10.03,7.986,5.603,-0.284,16.779,14.795,12.993,,
HPPSC070A_J055813.4+022358,blue,89.555874,2.399331,91.26,,,,,,13.012,12.924,9.797,8.1,15.469,14.576,14.033,,
HPPSC070A_J064440.6+030959,blue,101.169514,3.166437,131.067,,394.237,255.7,,,12.891,12.677,9.373,7.964,15.278,14.353,13.709,,
HPPSC070A_J153533.5-341139,blue,233.889726,-34.19419,514.198,,468.226,180.7,,,13.056,12.724,8.365,5.808,15.277,14.422,13.83,,
HPPSC070A_J075800.0-333659,blue,119.500195,-33.616353,93.174,,241.667,,,,,,,,16.13,15.033,14.284,,
HPPSC070A_J140217.1+541400,blue,210.571231,54.233278,17.033,40.835,52.419,40.2,,,14.275,14.002,11.434,8.906,15.952,15.358,14.645,,
HPPSC070A_J124813.8+304409,blue,192.057506,30.735957,16.15,,,,,,16.501,16.078,11.852,8.636,,,,,
HPPSC070A_J161021.0-383158,blue,242.587874,-38.532681,147.425,,,221.9,134,,13.693,13.414,9.931,8.068,15.915,15.288,14.57,,
HPPSC070A_J080957.2+422722,blue,122.488475,42.45622,20.682,,,,,,16.283,15.844,11.718,8.646,,,,,
HPPSC070A_J220150.6+584001,blue,330.461074,58.667047,176.136,,796.33,,,,11.464,10.473,7.445,5.171,16.349,14.853,13.654,,
HPPSC070A_J023251.5+604729,blue,38.214922,60.791291,1213.434,,1253.882,,,,11.988,11.699,7.473,4.771,15.235,13.934,13.494,,
HPPSC070A_J104956.7+330054,blue,162.486336,33.014949,29.223,42.145,,,,,15.09,14.89,11.479,8.252,16.836,15.834,15.724,,
HPPSC070A_J074156.9-234806,blue,115.487272,-23.801699,168.338,,337.527,200.1,85,,12.76,12.567,9.03,7.364,15.562,14.654,14.16,,
HPPSC070A_J043028.8+175617,blue,67.620205,17.938139,421.005,,987.485,497.9,240.6,,13.43,12.923,8.876,7.189,16.394,14.477,14.418,,
HPPSC070A_J153848.4-344037,blue,234.701948,-34.676997,2945.567,4051.312,4832.7,,,,10.444,10.149,6.01,4.04,14.673,13.566,12.511,,
HPPSC070A_J022539.9+611453,blue,36.416272,61.247971,134.509,,,,,,11.407,10.532,9.069,6.974,16.326,13.901,12.493,,
HPPSC070A_J062231.4+123301,blue,95.631138,12.550293,261.301,,455.705,252.6,101.6,,13.041,12.771,8.682,6.744,,,,,
HPPSC070A_J161016.8+271256,blue,242.570365,27.215662,37.268,,151.377,131.2,94.7,,17.051,15.823,10.134,6.942,,,,,
HPPSC070A_J053351.0+303617,blue,83.462768,30.604691,1196.143,,2201.281,,,,13.142,11.977,7.856,3.795,15.104,14.183,13.633,,
HPPSC070A_J032430.8+310651,blue,51.128377,31.114098,178.168,,303.987,,,,13.078,12.838,9.441,7.591,15.601,14.48,13.819,,
HPPSC070A_J100340.3+684633,blue,150.918203,68.77577,5.619,,,,,,16.513,16.537,12.261,8.993,,,,,
HPPSC070A_J011531.2-005505,blue,18.880184,-0.918004,102.29,165.747,169.033,,,,14.956,14.387,9.995,8.498,,,,,
HPPSC070A_J004758.9-250910,blue,11.995544,-25.152685,159.065,303.044,379.989,209.5,64,,13.351,13.129,9.404,7.124,15.467,14.728,14.201,,
HPPSC070A_J082031.3-402729,blue,125.130767,-40.458008,6355.013,,6245.848,,,,12.245,11.889,6.434,2.075,15.948,14.827,14.318,,
HPPSC070A_J013302.2+640500,blue,23.259209,64.083263,1231.488,,2486.443,1183,504.9,,11.734,11.491,7.666,5.776,14.595,13.05,12.419,,
HPPSC070A_J114244.7+195951,blue,175.686585,19.997591,38.366,63.005,79.721,,,,15.477,15.045,10.697,8.21,,,,,
HPPSC070A_J123843.5+093007,blue,189.681427,9.501848,33.709,,,,,,,,,,,,,,
HPPSC070A_J103810.0-771742,blue,159.541816,-77.295032,244.273,,,67.4,,,13.033,11.866,8.224,5.55,15.486,14.657,14.019,,
HPPSC070A_J210807.5+682648,blue,317.031354,68.446801,242.987,372.686,400.518,247.1,,,13.326,13.124,8.941,6.559,15.735,14.935,14.212,,
HPPSC070A_J160727.1-383841,blue,241.863227,-38.644772,235.979,,498.376,248,103.3,,13.44,13.082,8.73,6.885,15.98,15.139,14.504,,
HPPSC070A_J223647.2+604944,blue,339.196828,60.828887,268.084,,342.445,241,,,,,,,16.438,15.18,14.521,,
HPPSC070A_J235806.4-322841,blue,359.527053,-32.477933,85.091,109.745,120.337,45.4,,,14.89,14.416,9.954,7.526,17.112,16.15,15.498,,
HPPSC070A_J112023.5+133906,blue,170.09802,13.6518,16.901,38.357,60.576,,,,15.105,14.651,11.54,8.598,,,,,
HPPSC070A_J084144.1+115651,blue,130.43384,11.947575,27.032,,,,,,16.111,15.543,11.904,9.031,,,,,
HPPSC070A_J130013.4-773420,blue,195.056018,-77.572212,389.784,680.59,747.622,,,,12.704,12.4,8.453,6.002,15.841,14.712,14.16,,
HPPSC070A_J233149.3+633706,blue,352.955473,63.618276,1190.218,,1432.919,,,,12.218,11.796,7.669,4.893,16.338,14.662,13.721,,
HPPSC070A_J163012.9-235356,blue,247.553852,-23.898917,180.155,323.766,435.5,,,,13.353,13.086,9.108,6.612,16.295,15.39,14.638,,
HPPSC070A_J125612.9+270347,blue,194.054017,27.063048,13.928,,,,,,16.834,16.551,12.059,8.967,,,,,
HPPSC070A_J235430.3-604824,blue,358.626284,-60.806642,103.612,,,,,,13.842,13.59,9.452,7.889,16.023,15.299,14.804,,
HPPSC070A_J051351.7+395201,blue,78.465546,39.867054,162.646,,554.647,281.8,,,12.675,12.572,9.139,7.198,15.26,14.436,13.803,,
HPPSC070A_J191800.3-372238,blue,289.501613,-37.377263,135.676,,,169.4,,,13.458,13.297,9.994,8.441,15.668,15.011,14.43,,
HPPSC070A_J060537.1-062907,blue,91.404758,-6.485274,69.815,,,,,,11.491,10.75,9.231,7.225,14.551,12.945,12.042,,
HPPSC070A_J115322.1-783659,blue,178.342379,-78.616382,183.144,,376.394,132.1,59.8,,13.775,13.508,9.188,6.63,15.95,15.128,14.844,,
HPPSC070A_J225449.3+595247,blue,343.705588,59.879772,32209.626,,,,,,8.755,8.016,3.069,-0.348,13.141,12.23,11.623,,
HPPSC070A_J072743.7-213833,blue,111.932143,-21.642507,381.513,,980.615,,,,12.158,11.285,8.256,5.723,16.703,15.245,14.009,,
HPPSC070A_J025934.7+591240,blue,44.894743,59.211112,2720.482,,1993.559,824.4,339.8,,11.432,10.365,6.976,3.821,15.751,14.254,13.107,,
HPPSC070A_J005438.8+155442,blue,13.661952,15.911562,13.549,25.969,,,,,15.546,15.077,11.244,8.371,,,,,
HPPSC070A_J050335.7+413513,blue,75.899043,41.586966,164.272,,441.782,,,,13.815,13.629,9.646,7.943,16.133,15.141,14.605,,
HPPSC070A_J013356.3+301708,blue,23.484787,30.285518,14.477,,,,,,,,,,,,,,
HPPSC070A_J123049.4+122329,blue,187.705839,12.391369,197.442,243.89,360.733,,,,8.237,8.159,6.975,5.046,11.439,11.284,10.733,,
HPPSC070A_J103930.8+451250,blue,159.878535,45.213765,8.459,,44.944,,,,15.738,15.165,11.326,8.818,,,,,
HPPSC070A_J073129.1-193533,blue,112.871516,-19.59237,125.625,,,148.7,,,13.188,12.872,9.95,8.417,16.746,15.293,14.431,,
HPPSC070A_J230458.1+193512,blue,346.242251,19.586684,49.039,66.842,,,,,14.716,14.509,11.549,8.316,16.358,15.729,14.579,,
HPPSC070A_J060122.6+245647,blue,90.344182,24.946386,116.6,,296.329,,,,13.737,13.506,9.791,8.06,16.231,15.089,14.69,,
HPPSC070A_J125915.3+275815,blue,194.813784,27.970706,71.353,127.116,117.212,50.4,,,11.434,11.529,10.197,8.716,13.035,12.395,12.109,,
